filename,emeg_original,emeg_sece,emeg_secedct,emeg_ghe,emeg_clahe
368078.jpg,0.8956356590895781,0.9119829737650869,0.938325022442177,0.9125678027790363,0.8936326328371299
370036.jpg,0.9119024050600952,0.9538650769743362,0.900415478739747,0.956106582777242,0.9331844537289568
372047.jpg,0.9230563204893433,0.9344776313687425,0.9448741381107476,0.938308976021339,0.9303309380908785
374020.jpg,0.9098811338163266,0.9313285140020533,0.9006678186301412,0.9336331760024985,0.9178116319066159
374067.jpg,0.9058608303259847,0.9374130900689996,0.9177379174601616,0.9395348305561602,0.9200930602473716
376001.jpg,0.9159234705187228,0.9300403663290399,0.9519399356023539,0.9300899308464953,0.9163572552823044
376020.jpg,0.9174602573902026,0.9392983929428759,0.9408337565359812,0.939649559946733,0.9093143809487754
385028.jpg,0.9055202246889367,0.929619703661181,0.8926892130143053,0.931189452885375,0.878548436241617
388016.jpg,0.9234650380962487,0.9525640573236199,0.942650762134877,0.9558924690975047,0.9230000488562738
41004.jpg,0.8797049712609739,0.9044002394464963,0.9208260236310603,0.9064296551621702,0.9041630149728318
41025.jpg,0.8843086499295603,0.908053553699699,0.9426913093432175,0.9119704827545984,0.8533670744659866
42044.jpg,0.8542040522847846,0.9312995718192183,0.9426247385006541,0.9538295600115569,0.8741225174978525
42078.jpg,0.8572334074551189,0.9216797315662,0.9416595466222825,0.9326703827803893,0.8873083616641613
43070.jpg,0.8935299076040216,0.9453986274674728,0.9509794561644951,0.9489343711304441,0.9195243755242831
43083.jpg,0.9088442055821269,0.953529469737362,0.9518922924561304,0.9547911156269882,0.9358755141420652
45077.jpg,0.9072161060955141,0.9358547101883071,0.9613466372869403,0.9361417098320143,0.9052794173802183
46076.jpg,0.8993397197415007,0.9218027198346567,0.9207549391994759,0.9247144131794474,0.911772114229206
48055.jpg,0.8857998809142035,0.9112267355432392,0.9116683309645863,0.9157465571669683,0.8767545838390587
54005.jpg,0.9186185488273468,0.9388805593895846,0.926327084662779,0.941383044857235,0.9209982599669256
55067.jpg,0.8758167960714507,0.904043968628944,0.9273703432347741,0.9078937431209575,0.9060721476620772
55075.jpg,0.9088724676396173,0.9346613768874062,0.931247568739866,0.9380435742648002,0.9283157498338394
56028.jpg,0.9276394799071124,0.9483344121340875,0.9266618504948996,0.9492411253242862,0.9221130686154989
59078.jpg,0.6683750363319454,0.6842128159888936,0.7435625213073573,0.6871899170459329,0.7337205533205723
60079.jpg,0.8648776517065289,0.9106537437914488,0.927840394234383,0.9123766803668588,0.8979497363617307
61060.jpg,0.9076919030509001,0.9398137050457551,0.9521971431059305,0.9433845218970939,0.9215662678596531
61086.jpg,0.9271603291452903,0.938129261526064,0.9634096750005618,0.9404655425106704,0.9387315849628233
65010.jpg,0.8911265146099443,0.913354290597534,0.9476523073557621,0.9134325149846734,0.9016023370919989
65019.jpg,0.8891448616055315,0.9052048751931552,0.9309863311694438,0.9074788773575837,0.9139337998774552
65074.jpg,0.8921658558856038,0.9063034745629293,0.9382641172075823,0.9110993401451027,0.9043833851733666
65132.jpg,0.9153098911709591,0.9346421618459393,0.9243381912827013,0.9359845550167706,0.9143183349412447
66039.jpg,0.8765674295123268,0.9061971102925716,0.9407317418475362,0.9088972418191814,0.8921632508565125
66075.jpg,0.8615301745601771,0.8972276689072756,0.9337185131560102,0.8997185301213091,0.8780960426145135
67079.jpg,0.9134364217558191,0.935761028314919,0.9572874591515899,0.9393228134966586,0.922555468356591
68077.jpg,0.9026518302231106,0.9272383567352107,0.8874182712359653,0.9289160363461403,0.9143665086974138
71046.jpg,0.875264552879749,0.9195640516698826,0.9468740050691307,0.931767946589125,0.8930240136338402
76002.jpg,0.9063490944250475,0.9196143759352713,0.9225826197739744,0.9241955025525108,0.9155624031883991
78019.jpg,0.9181188154129504,0.9375778685290318,0.9523941640360888,0.9415755634707939,0.9330881048393034
80099.jpg,0.9000083136236537,0.9739324932199347,0.9572429912608373,0.9767695677785941,0.9265290392413643
8049.jpg,0.8842118454991639,0.9243320392373643,0.9477880898343295,0.9360594451210037,0.9032411522743041
8143.jpg,0.9039015296127546,0.9342606039544,0.9872215945860732,0.9366467775082302,0.9046247652970315
87065.jpg,0.903931678875195,0.9315968480969865,0.9704937008399699,0.9312970296374196,0.8965019312873813
90076.jpg,0.8955693536643665,0.9286344465376994,0.9024120514334327,0.9311906600444414,0.9177735266849235
92059.jpg,0.9238318291056764,0.9609398227572857,0.9226490501697884,0.9629804540297967,0.9351390513078478
94079.jpg,0.9173999718152375,0.9416255820341806,0.9348931037099141,0.9443612341160794,0.9071689972971426
95006.jpg,0.9169675417171915,0.9490598394913788,0.9795689035576094,0.9553877282892548,0.9214821011701563
97017.jpg,0.892639314875261,0.9081366691021205,0.9285216898160153,0.910557446397996,0.9075242044737031
101085.jpg,0.9002036993800826,0.9256868328087626,0.9452758499203411,0.9323840682091982,0.8648784664474739
101087.jpg,0.7576021900711021,0.7771862844859835,0.8129402641165185,0.7792081241939159,0.7575117767012879
