filename,gmsd_sece,gmsd_secedct,gmsd_ghe,gmsd_clahe
159029.jpg,0.043350473115799704,0.2282208390558416,0.046607839078625236,0.06796533267088087
159045.jpg,0.05997046967559922,0.21105205719296652,0.07271698309335224,0.07626794402018348
159091.jpg,0.04953334141067285,0.2192208690577776,0.0521991987025604,0.07757714020552399
16052.jpg,0.1146047652353716,0.24405115049269516,0.11946711477733254,0.07725213322108687
161062.jpg,0.18563020993747914,0.2763672987726977,0.19115501964837575,0.09869236285647762
163014.jpg,0.17143337017739219,0.2754174781595691,0.19685242513099363,0.09015402628107921
163062.jpg,0.10689183374117489,0.24550319096816353,0.14137689796009853,0.06829929131269187
164074.jpg,0.11206369016299753,0.26016797891300164,0.13134893362972697,0.08341974773346261
166081.jpg,0.1281127673705415,0.26173134098807294,0.13134286946251408,0.0885088063616127
169012.jpg,0.09263483279654651,0.25614416534517837,0.11473729781021849,0.07517161299416085
170054.jpg,0.055447723753578176,0.2410217150463669,0.06264526468673255,0.08153588850938781
172032.jpg,0.10788198816757036,0.24818447194636795,0.18081803052141643,0.08230418722124702
173036.jpg,0.1372500622456104,0.26839081909902546,0.15262869750848188,0.08042552669193043
176019.jpg,0.12541669749990333,0.24494043066831067,0.13477006414022705,0.08138780585976478
176035.jpg,0.09072059668114624,0.27187966452306844,0.09483769801773954,0.09412573369593091
176039.jpg,0.030689435757043745,0.21265102990099236,0.042510730784336204,0.06777936809407548
178054.jpg,0.13716087802877933,0.2826251796455155,0.12809572228729685,0.10510716186220444
181018.jpg,0.16763710903559217,0.30310697553407967,0.1872019265930959,0.08393234241644089
181079.jpg,0.11168877563194352,0.2577564369307917,0.13200445551673123,0.08462892932761439
181091.jpg,0.1276365608322456,0.2715230864261368,0.16652057439318335,0.09511357090328013
183055.jpg,0.13807363302193373,0.2613474887226122,0.1569071596104322,0.08205356494682968
183087.jpg,0.09865410221049165,0.23301177931838915,0.11439639286357471,0.07643573301479979
187003.jpg,0.054723010441366515,0.23968358430951184,0.06747326702579072,0.08102457284049963
187029.jpg,0.07120999295290409,0.21289894520897518,0.07809018898894647,0.07247199570528887
187039.jpg,0.08752613446944796,0.227893809236868,0.09722336280207645,0.08321323507385285
187071.jpg,0.09589914336622082,0.253930809868024,0.10934852400634905,0.07577902093489353
187083.jpg,0.09201335666073317,0.24894374210687809,0.09225584658054747,0.07347393150963982
188005.jpg,0.0716199204929878,0.23994825493215438,0.08389019890274908,0.09041165720680143
188063.jpg,0.182905003324558,0.28664698149496165,0.1905137035177836,0.09043903368181672
188091.jpg,0.09115296522712756,0.23684056799488576,0.0970167313692541,0.08182091753630355
189003.jpg,0.024635371741413753,0.19429337577603334,0.08286982328628023,0.05466082529992558
189011.jpg,0.08170564221410824,0.23724031703027548,0.09364798525143198,0.06998869390965169
196015.jpg,0.13997949711196295,0.2775502059900805,0.14701094893980837,0.08237428134925265
198004.jpg,0.02962733858590703,0.22060928766442603,0.033226759038964604,0.07006608533492471
198023.jpg,0.19515912063093863,0.3155896526260956,0.2181623070709335,0.08674658016272413
198054.jpg,0.10383014999219163,0.280038621943545,0.11415665042853135,0.0906506328448209
20008.jpg,0.19109786563876607,0.28916624546568775,0.20726289104063123,0.08706065305735769
202012.jpg,0.07476850456753832,0.23537208386086456,0.08080772829011514,0.07603543130907357
207056.jpg,0.238301250537557,0.27197265932614184,0.254096018698359,0.09213043120260767
209070.jpg,0.07186326977846424,0.21315202411014536,0.0723890729020333,0.06331714264035448
2092.jpg,0.08878017287428357,0.28191409890227653,0.07593256072515128,0.09941312576511019
216041.jpg,0.12265869533366493,0.29706965480575154,0.12925622720520333,0.10420653724309513
216053.jpg,0.125273381686485,0.3058185016729349,0.1333215837631009,0.10810304534073398
216066.jpg,0.10560333382339554,0.2577707143049712,0.12254150186514486,0.08700429598529229
22013.jpg,0.08544837072723364,0.28607182759890776,0.11942091685460458,0.07830007370871846
22090.jpg,0.1402779375697562,0.2592515862701591,0.21774888672492054,0.07745653697974031
22093.jpg,0.06676273367509145,0.2346287367805882,0.12312757342532768,0.08540719033620847
225017.jpg,0.07209944114216738,0.25239831563850956,0.08810254335137273,0.07314053222366075
227040.jpg,0.22127926367152512,0.27366362855385135,0.266974322384023,0.09010083810875119
227046.jpg,0.12874749078473963,0.29590798731406637,0.11965837003906629,0.09595718449369865
23025.jpg,0.05945026923392809,0.2019563890539076,0.0725634953982531,0.0818214280173446
23080.jpg,0.07951310386925382,0.2546143816927706,0.08785648825767209,0.07617346735388576
23084.jpg,0.04799446994764223,0.2237354460577076,0.1018472712228679,0.06954618523218353
231015.jpg,0.035876271619997464,0.2317053860151615,0.04775112759203447,0.07319216541862734
232038.jpg,0.12098887048932239,0.290800593144745,0.14074772750508427,0.10131261675755765
236017.jpg,0.13925408156321586,0.24243754590435168,0.14992941155324535,0.0795489189849537
238011.jpg,0.2627844458646729,0.3117904701361379,0.31260407041542254,0.053576209019792355
239007.jpg,0.05381666226197428,0.2561369346636204,0.0524261868325746,0.08326553205777384
239096.jpg,0.0546405409571736,0.23002132275077372,0.06288257329515853,0.06799609134686425
24004.jpg,0.07982717046196376,0.25887215086959975,0.10760451240140383,0.08538124794493007
24063.jpg,0.07768983881347857,0.23254874596942932,0.10717432351942073,0.05730928646501173
242078.jpg,0.05339762136416421,0.2295259531722603,0.05805585043940745,0.0744158359583924
245051.jpg,0.098973936740894,0.26044365396270996,0.11832778411943451,0.08180054781892604
246016.jpg,0.0894252153629526,0.23500008012381668,0.10157501240210523,0.061642254741177835
246053.jpg,0.15214593193514514,0.2557886033776155,0.16559853816541217,0.07284346658585654
247085.jpg,0.08494158568393073,0.2331986330608278,0.10434765748991404,0.08120996965362176
249061.jpg,0.12157995639401419,0.2756531353417191,0.11008188000830631,0.089630532728841
